Export Time, Export Time Seconds, Last Cycle Count
2022-Mar-18-14:17:52,1647631072,37844

IntID,WARNID,Warn Text,Source,Type,Class,Subclass,Annotation,Reboot Count,Reinit Count,Retry Count,Clear Count,Set,Cleared,Elapsed,Response Time,Temperature,E10 Mode,OpMode,Station Mode,Tester Mode,Air P Low,Part Count,Cycle Count,User ID,Handler ID,Site ID
330,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,23:10:27 26-Jan-2022,23:13:24 26-Jan-2022,00:02:57,1392,25.0,Engineering,Running,1,1,0,0,15584,5,MTX-A07,
331,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,23:33:39 26-Jan-2022,23:35:34 26-Jan-2022,00:01:55,846,25.0,Engineering,Running,1,1,0,0,15594,5,MTX-A07,
332,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,23:47:45 26-Jan-2022,23:48:03 26-Jan-2022,00:00:18,75029,25.0,Engineering,Running,1,1,0,0,15604,5,MTX-A07,
333,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,06:20:13 27-Jan-2022,06:20:31 27-Jan-2022,00:00:18,51481,25.0,Engineering,Running,1,1,0,0,15614,NA,MTX-A07,
334,4437,WARNING4437-Zone Left_Desoak_Shuttle is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,06:20:20 27-Jan-2022,06:20:31 27-Jan-2022,00:00:11,51474,-45.0,Engineering,Running,1,1,0,0,15614,NA,MTX-A07,
335,4438,WARNING4438-Zone Right_Desoak_Shuttle is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,06:20:22 27-Jan-2022,06:20:30 27-Jan-2022,00:00:08,51472,-45.0,Engineering,Running,1,1,0,0,15614,NA,MTX-A07,
336,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,0,Other,0,0,0,0,0,06:52:44 27-Jan-2022,06:52:49 27-Jan-2022,00:00:05,49530,-45.0,Engineering,Running,1,1,0,0,15614,NA,MTX-A07,
341,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,14:08:29 27-Jan-2022,14:08:44 27-Jan-2022,00:00:15,23385,50.0,Engineering,Running,1,1,0,0,15614,NA,MTX-A07,
342,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,19:58:24 27-Jan-2022,19:58:47 27-Jan-2022,00:00:23,2390,-45.0,Engineering,Running,1,1,0,0,15614,NA,MTX-A07,
343,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,20:38:14 27-Jan-2022,20:38:22 27-Jan-2022,00:00:08,1529,-45.0,Engineering,Running,1,1,0,0,15614,5,MTX-A07,
344,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,21:03:43 27-Jan-2022,21:04:00 27-Jan-2022,00:00:17,14,-45.0,Engineering,Running,1,1,0,0,15614,NA,MTX-A07,
345,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,22:08:41 27-Jan-2022,22:08:52 27-Jan-2022,00:00:11,10,-45.0,Engineering,Running,1,1,0,0,15614,NA,MTX-A07,
346,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,23:10:08 27-Jan-2022,23:11:39 27-Jan-2022,00:01:31,754,-45.0,Engineering,Running,1,1,0,0,15614,5,MTX-A07,
347,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,23:22:42 27-Jan-2022,23:25:06 27-Jan-2022,00:02:24,738,-45.0,Engineering,Running,1,1,0,0,15617,5,MTX-A07,
348,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,23:35:00 27-Jan-2022,23:35:13 27-Jan-2022,00:00:13,840,-45.0,Engineering,Running,1,1,0,0,15619,5,MTX-A07,
349,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,23:49:00 27-Jan-2022,23:49:28 27-Jan-2022,00:00:28,6475,-45.0,Engineering,Running,1,1,0,0,15620,5,MTX-A07,
350,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,01:36:55 28-Jan-2022,01:37:19 28-Jan-2022,00:00:24,808,-45.0,Engineering,Running,1,1,0,0,15621,5,MTX-A07,
351,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,01:50:23 28-Jan-2022,01:50:43 28-Jan-2022,00:00:20,1447,-45.0,Engineering,Running,1,1,0,0,15628,5,MTX-A07,
352,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,02:14:30 28-Jan-2022,02:15:07 28-Jan-2022,00:00:37,675,-45.0,Engineering,Running,1,1,0,0,15633,5,MTX-A07,
353,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,02:25:45 28-Jan-2022,02:26:30 28-Jan-2022,00:00:45,597,-45.0,Engineering,Running,1,1,0,0,15638,5,MTX-A07,
354,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,02:35:42 28-Jan-2022,02:37:18 28-Jan-2022,00:01:36,17950,-45.0,Engineering,Running,1,1,0,0,15641,5,MTX-A07,
355,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,02:51:54 28-Jan-2022,07:22:52 28-Jan-2022,04:30:58,16978,90.0,Engineering,Running,1,1,0,0,15644,NA,MTX-A07,
356,4401,WARNING4401-Zone Lower_Chamber is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,07:43:06 28-Jan-2022,07:43:30 28-Jan-2022,00:00:24,870,25.0,Engineering,Initializing,1,1,0,0,15644,NA,MTX-A07,
357,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,07:57:36 28-Jan-2022,07:57:42 28-Jan-2022,00:00:06,53624,25.0,Engineering,Running,1,1,0,0,15644,5,MTX-A07,
358,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,22:51:20 28-Jan-2022,22:51:57 28-Jan-2022,00:00:37,0,-45.0,Engineering,Running,1,1,0,0,15644,NA,MTX-A07,
359,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,22:51:22 28-Jan-2022,22:51:22 28-Jan-2022,00:00:00,2162,-45.0,Engineering,Running,1,1,0,0,15644,NA,MTX-A07,
360,4437,WARNING4437-Zone Left_Desoak_Shuttle is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,22:51:25 28-Jan-2022,22:51:57 28-Jan-2022,00:00:32,2159,-45.0,Engineering,Running,1,1,0,0,15644,NA,MTX-A07,
361,4438,WARNING4438-Zone Right_Desoak_Shuttle is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,22:51:35 28-Jan-2022,22:51:57 28-Jan-2022,00:00:22,2149,-45.0,Engineering,Running,1,1,0,0,15644,NA,MTX-A07,
362,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,23:27:24 28-Jan-2022,23:30:02 28-Jan-2022,00:02:38,9203,-45.0,Engineering,Running,1,1,0,0,15644,5,MTX-A07,
363,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,02:00:47 29-Jan-2022,02:01:51 29-Jan-2022,00:01:04,4238,130.0,Engineering,Running,1,1,0,0,15689,NA,MTX-A07,
364,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,03:11:25 29-Jan-2022,03:11:39 29-Jan-2022,00:00:14,7284,130.0,Engineering,Running,1,1,0,0,15689,5,MTX-A07,
365,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,05:12:49 29-Jan-2022,05:15:32 29-Jan-2022,00:02:43,19589,130.0,Engineering,Running,1,1,0,0,15734,5,MTX-A07,
366,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,05:26:14 29-Jan-2022,10:39:50 29-Jan-2022,05:13:36,18784,50.0,Engineering,Running,1,1,0,0,15735,NA,MTX-A07,
367,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,10:46:00 29-Jan-2022,10:47:03 29-Jan-2022,00:01:03,56721,-45.0,Engineering,Running,1,1,0,0,15735,5,MTX-A07,
368,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,02:31:21 30-Jan-2022,02:31:41 30-Jan-2022,00:00:20,2043,-45.0,Engineering,Running,1,1,0,0,16117,5,MTX-A07,
369,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,03:05:24 30-Jan-2022,03:07:39 30-Jan-2022,00:02:15,7803,130.0,Engineering,Running,1,1,0,0,16123,NA,MTX-A07,
370,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,05:15:27 30-Jan-2022,05:16:18 30-Jan-2022,00:00:51,58071,130.0,Engineering,Running,1,1,0,0,16123,5,MTX-A07,
371,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,21:23:18 30-Jan-2022,21:23:42 30-Jan-2022,00:00:24,1124,130.0,Engineering,Running,1,1,0,0,16505,5,MTX-A07,
372,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,21:42:02 30-Jan-2022,21:42:51 30-Jan-2022,00:00:49,45,25.0,Engineering,Running,1,1,0,0,16508,NA,MTX-A07,
373,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,23:13:45 30-Jan-2022,23:13:50 30-Jan-2022,00:00:05,29181,25.0,Engineering,Running,1,1,0,0,16508,5,MTX-A07,
374,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,07:20:06 31-Jan-2022,07:21:42 31-Jan-2022,00:01:36,372,25.0,Engineering,Running,1,1,0,0,16697,NA,MTX-A07,
375,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,07:26:18 31-Jan-2022,07:36:10 31-Jan-2022,00:09:52,1489,25.0,Engineering,Running,1,1,0,0,16702,NA,MTX-A07,
376,13704,WARNING13704-Please open door and Unload Stack 3;7.,SC1_Handler:Tray_Coord,0,0,Other,0,0,0,0,0,07:51:07 31-Jan-2022,07:53:09 31-Jan-2022,00:02:02,116,25.0,Engineering,Running,1,1,0,0,16706,NA,MTX-A07,
377,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,07:56:38 31-Jan-2022,07:57:46 31-Jan-2022,00:01:08,31629,25.0,Engineering,Running,1,1,0,0,16706,5,MTX-A07,
378,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,16:43:47 31-Jan-2022,16:44:24 31-Jan-2022,00:00:37,7960,25.0,Engineering,Running,1,1,0,0,16706,5,MTX-A07,
379,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,18:56:27 31-Jan-2022,19:09:42 31-Jan-2022,00:13:15,37207,25.0,Engineering,Running,1,1,0,0,16706,5,MTX-A07,
380,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,03:10:46 01-Feb-2022,06:49:09 01-Feb-2022,03:38:23,7548,50.0,Engineering,Running,1,1,0,0,16890,NA,MTX-A07,
381,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,09:17:21 01-Feb-2022,09:19:39 01-Feb-2022,00:02:18,10957,130.0,Engineering,Running,1,1,0,0,16890,5,MTX-A07,
382,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,12:19:58 01-Feb-2022,12:21:04 01-Feb-2022,00:01:06,12476,130.0,Engineering,Running,1,1,0,0,16890,5,MTX-A07,
383,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,15:47:54 01-Feb-2022,15:48:21 01-Feb-2022,00:00:27,3180,130.0,Engineering,Running,1,1,0,0,16890,5,MTX-A07,
384,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,16:40:54 01-Feb-2022,16:41:39 01-Feb-2022,00:00:45,12361,130.0,Engineering,Running,1,1,0,0,16890,5,MTX-A07,
385,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,20:06:55 01-Feb-2022,20:09:57 01-Feb-2022,00:03:02,3218,25.0,Engineering,Running,1,1,0,0,16890,NA,MTX-A07,
386,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,21:00:33 01-Feb-2022,21:00:39 01-Feb-2022,00:00:06,3354,25.0,Engineering,Running,1,1,0,0,16890,5,MTX-A07,
387,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,21:56:27 01-Feb-2022,21:56:36 01-Feb-2022,00:00:09,29186,25.0,Engineering,Running,1,1,0,0,17274,5,MTX-A07,
388,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Reboot,0,1,0,0,0,23:25:22 01-Feb-2022,06:41:44 02-Feb-2022,07:16:22,23851,50.0,Engineering,Running,1,1,0,0,17658,NA,MTX-A07,
389,10001,WARNING10001-Manual Tray Access Door was detected to be open without first requesting it to be unlocked.  Must re-init to recover.  Please check all door locks and make sure they do not report open when they are pulled on while locked.,SC1_Handler,0,0,Reboot,0,1,0,0,0,06:02:57 02-Feb-2022,06:41:44 02-Feb-2022,00:38:47,2496,50.0,Engineering,Running,1,1,0,0,17658,NA,MTX-A07,
390,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,06:03:02 02-Feb-2022,06:41:44 02-Feb-2022,00:38:42,2491,50.0,Engineering,Running,1,1,0,0,17658,NA,MTX-A07,
391,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,06:03:02 02-Feb-2022,06:03:02 02-Feb-2022,00:00:00,2491,50.0,Engineering,Running,1,1,0,0,17658,NA,MTX-A07,
392,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,06:03:02 02-Feb-2022,06:03:02 02-Feb-2022,00:00:00,2491,50.0,Engineering,Running,1,1,0,0,17658,NA,MTX-A07,
393,4392,WARNING4392-Chamber Gear Box is sensing low air Flow.  Shutting down Heaters.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,06:03:04 02-Feb-2022,06:41:44 02-Feb-2022,00:38:40,2489,50.0,Engineering,Running,1,1,0,0,17658,NA,MTX-A07,
394,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Reboot,0,1,0,0,0,06:03:06 02-Feb-2022,06:41:44 02-Feb-2022,00:38:38,2487,50.0,Engineering,Running,1,1,0,0,17658,NA,MTX-A07,
395,4386,WARNING4386-Under/Over Temperature Detected in the Chamber.  LN2 now shutoff. You may have to cycle power to recover.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,06:03:14 02-Feb-2022,06:41:44 02-Feb-2022,00:38:30,2479,50.0,Engineering,Running,1,1,0,0,17658,NA,MTX-A07,
396,4340,WARNING4340-Chamber_Cover  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,06:03:22 02-Feb-2022,06:41:44 02-Feb-2022,00:38:22,2471,50.0,Engineering,Running,1,1,0,0,17658,NA,MTX-A07,
397,4302,WARNING4302-Left_Input_Shuttle  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,06:03:27 02-Feb-2022,06:41:44 02-Feb-2022,00:38:17,2466,50.0,Engineering,Running,1,1,0,0,17658,NA,MTX-A07,
398,4303,WARNING4303-Right_Input_Shuttle  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,06:03:32 02-Feb-2022,06:41:44 02-Feb-2022,00:38:12,2461,50.0,Engineering,Running,1,1,0,0,17658,NA,MTX-A07,
399,4336,WARNING4336-Contactor  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,06:03:45 02-Feb-2022,06:41:44 02-Feb-2022,00:37:59,2448,50.0,Engineering,Running,1,1,0,0,17658,NA,MTX-A07,
400,4337,WARNING4337-Left_Desoak_Shuttle  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,06:03:49 02-Feb-2022,06:41:44 02-Feb-2022,00:37:55,2444,50.0,Engineering,Running,1,1,0,0,17658,NA,MTX-A07,
401,4338,WARNING4338-Right_Desoak_Shuttle  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,06:03:54 02-Feb-2022,06:41:44 02-Feb-2022,00:37:50,2439,50.0,Engineering,Running,1,1,0,0,17658,NA,MTX-A07,
402,4341,WARNING4341-Datum_Plate  has received no response on comm line.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,06:04:32 02-Feb-2022,06:41:44 02-Feb-2022,00:37:12,2401,50.0,Engineering,Running,1,1,0,0,17658,NA,MTX-A07,
403,4345,WARNING4345-Input_Shuttle_Cold_Gas  has received no response on comm line.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,06:04:50 02-Feb-2022,06:41:44 02-Feb-2022,00:36:54,2383,50.0,Engineering,Running,1,1,0,0,17658,NA,MTX-A07,
404,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,06:42:14 02-Feb-2022,20:53:02 02-Feb-2022,14:10:48,139,25.0,Productive,Uninit,1,1,0,0,17658,NA,MTX-A07,
405,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,06:43:26 02-Feb-2022,20:52:59 02-Feb-2022,14:09:33,67,25.0,Productive,Uninit,1,1,0,0,17658,NA,MTX-A07,
406,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,06:43:27 02-Feb-2022,20:52:59 02-Feb-2022,14:09:32,66,25.0,Productive,Uninit,1,1,0,0,17658,NA,MTX-A07,
407,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,06:43:27 02-Feb-2022,20:52:59 02-Feb-2022,14:09:32,66,25.0,Productive,Uninit,1,1,0,0,17658,NA,MTX-A07,
408,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,20:52:45 02-Feb-2022,20:53:15 02-Feb-2022,00:00:30,236,50.0,Productive,Uninit,1,1,0,0,17658,NA,MTX-A07,
409,4397,WARNING4397-Non Responsive Zones Detected Right_TS_2A. Closing Main LN2 valve.,SC1_Handler:TCS,0,Assist,Other,0,0,0,1,0,20:56:41 02-Feb-2022,21:03:57 02-Feb-2022,00:07:16,34553,50.0,Productive,Initializing,1,1,0,0,17658,No User Logged In,MTX-A07,
410,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,21:23:54 02-Feb-2022,19:53:47 03-Feb-2022,22:29:53,32920,25.0,Productive,Initializing,1,1,0,0,17658,NA,MTX-A07,
411,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,20:35:21 03-Feb-2022,20:35:40 03-Feb-2022,00:00:19,17,-45.0,Productive,Running,1,1,0,0,17658,NA,MTX-A07,
412,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,22:08:19 03-Feb-2022,22:09:31 03-Feb-2022,00:01:12,7690,-45.0,Productive,Running,1,1,0,0,17658,5,MTX-A07,
413,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,00:16:29 04-Feb-2022,00:17:14 04-Feb-2022,00:00:45,5983,130.0,Productive,Running,1,1,0,0,17703,NA,MTX-A07,
414,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,01:56:12 04-Feb-2022,02:07:57 04-Feb-2022,00:11:45,36562,130.0,Productive,Running,1,1,0,0,17703,5,MTX-A07,
415,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,03:27:06 04-Feb-2022,03:28:14 04-Feb-2022,00:01:08,31108,130.0,Productive,Running,1,1,0,0,17748,NA,MTX-A07,
416,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,12:05:34 04-Feb-2022,12:05:48 04-Feb-2022,00:00:14,190,50.0,Productive,Running,1,1,0,0,17748,NA,MTX-A07,
417,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,12:05:34 04-Feb-2022,12:05:48 04-Feb-2022,00:00:14,190,50.0,Productive,Running,1,1,0,0,17748,NA,MTX-A07,
418,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,12:05:34 04-Feb-2022,12:05:48 04-Feb-2022,00:00:14,190,50.0,Productive,Running,1,1,0,0,17748,NA,MTX-A07,
419,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,12:08:44 04-Feb-2022,12:09:05 04-Feb-2022,00:00:21,35320,50.0,Productive,Running,1,1,0,0,17748,NA,MTX-A07,
420,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,12:08:44 04-Feb-2022,12:09:05 04-Feb-2022,00:00:21,35320,50.0,Productive,Running,1,1,0,0,17748,NA,MTX-A07,
421,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,12:08:44 04-Feb-2022,12:09:05 04-Feb-2022,00:00:21,35320,50.0,Productive,Running,1,1,0,0,17748,NA,MTX-A07,
422,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,21:57:24 04-Feb-2022,21:58:42 04-Feb-2022,00:01:18,0,-45.0,Productive,Running,1,1,0,0,17748,NA,MTX-A07,
423,4336,WARNING4336-Contactor  reporting invalid temperature data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,22:08:23 04-Feb-2022,22:08:24 04-Feb-2022,00:00:01,625,-45.0,Productive,Initializing,1,1,0,0,17748,NA,MTX-A07,
424,4336,WARNING4336-Contactor  reporting invalid temperature data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,22:18:48 04-Feb-2022,22:18:51 04-Feb-2022,00:00:03,1513,-45.0,Productive,Initializing,1,1,0,0,17748,NA,MTX-A07,
425,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,22:44:01 04-Feb-2022,22:45:55 04-Feb-2022,00:01:54,38784,-45.0,Productive,Running,1,1,0,0,17748,5,MTX-A07,
